Customer ID,Age,Preferred Platform,Order Frequency,Order Type,Delivery Time Preference,Delivery Speed Preference,Satisfaction Rating,Payment Method,Discount Usage,Restaurant Rating,Order Size
CUST0663,53,Uber Eats,Weekly,Beverages,Night,Fast,2.830960772032178,Debit Card,No,2.793928880389471,Medium
CUST0664,56,Uber Eats,Monthly,Beverages,Evening,Medium,1.7766196916109656,Cash on Delivery,No,3.8693034981915035,Large
CUST0665,38,Zomato,Weekly,Beverages,Morning,Fast,2.4343607418404782,Cash on Delivery,No,4.643396718386583,Medium
CUST0666,46,Zomato,Weekly,Desserts,Afternoon,Slow,2.0787781239214804,Cash on Delivery,Yes,1.2708339835053866,Small
CUST0667,57,Uber Eats,Occasionally,Beverages,Night,Slow,2.343565348601692,Cash on Delivery,Yes,2.6760166443515643,Large
CUST0668,64,Swiggy,Monthly,Fast Food,Evening,Fast,1.128378382093028,UPI,No,4.725329308284647,Small
CUST0669,50,Zomato,Monthly,Beverages,Evening,Medium,3.2746633309022104,Cash on Delivery,No,3.0154777106906523,Medium
CUST0670,45,Zomato,Daily,Healthy Food,Night,Fast,2.1224166195542065,Credit Card,No,1.0874995937030052,Small
CUST0671,53,Swiggy,Weekly,Healthy Food,Evening,Slow,1.4444370821610497,Cash on Delivery,No,3.3966146491214224,Large
CUST0672,46,Uber Eats,Occasionally,Beverages,Evening,Slow,2.8621371823125754,UPI,No,3.7868249108638445,Large
CUST0673,28,Swiggy,Occasionally,Fast Food,Night,Slow,2.6728953174114616,Debit Card,Yes,1.5157369461553203,Small
CUST0674,65,Zomato,Daily,Fast Food,Afternoon,Fast,4.041358332144499,Cash on Delivery,No,1.1817809032143032,Medium
CUST0675,48,Swiggy,Monthly,Desserts,Night,Fast,1.8794142570021442,Cash on Delivery,Yes,3.2646990734575208,Medium
CUST0676,46,Uber Eats,Occasionally,Fast Food,Night,Medium,2.1806460500847096,Credit Card,Yes,4.177561520709812,Small
CUST0677,34,Zomato,Monthly,Desserts,Afternoon,Fast,1.627152496264784,Credit Card,No,3.7752133366522465,Medium
CUST0678,33,Swiggy,Occasionally,Desserts,Evening,Slow,4.178261597096896,UPI,No,3.9628607873479575,Small
CUST0679,58,Uber Eats,Occasionally,Fast Food,Night,Fast,4.81104056869531,Cash on Delivery,No,2.5899753122039404,Large
CUST0680,35,Uber Eats,Weekly,Fast Food,Evening,Medium,4.622312401829227,Debit Card,Yes,3.7387771169087243,Large
CUST0681,51,Uber Eats,Monthly,Desserts,Evening,Medium,3.3124857834021997,Debit Card,Yes,4.48102287988328,Small
CUST0682,49,Uber Eats,Occasionally,Healthy Food,Evening,Medium,3.2110225515068773,Cash on Delivery,No,4.886153670399949,Medium
CUST0683,58,Uber Eats,Weekly,Beverages,Night,Medium,1.9188091780684688,Credit Card,Yes,1.6620728802008906,Large
CUST0684,33,Uber Eats,Occasionally,Healthy Food,Afternoon,Medium,2.646784569530897,UPI,Yes,4.002911165633153,Small
CUST0685,35,Zomato,Weekly,Fast Food,Morning,Slow,3.0870751288298783,Cash on Delivery,Yes,2.5366016793995674,Small
CUST0686,46,Uber Eats,Weekly,Fast Food,Afternoon,Slow,4.448796212543974,Cash on Delivery,No,4.117488693900314,Medium
CUST0687,22,Uber Eats,Monthly,Desserts,Night,Slow,1.8657704172009488,Credit Card,No,2.603395837760519,Small
CUST0688,63,Uber Eats,Weekly,Beverages,Afternoon,Medium,2.8939559709128444,Cash on Delivery,Yes,2.085976755825418,Medium
CUST0689,36,Swiggy,Occasionally,Fast Food,Morning,Fast,2.851051666711893,UPI,Yes,1.736265361416356,Large
CUST0690,33,Zomato,Daily,Beverages,Afternoon,Fast,1.0580154278879688,Debit Card,No,1.6400122216909518,Medium
CUST0691,35,Zomato,Occasionally,Healthy Food,Night,Fast,2.712441466336812,Debit Card,No,1.8712308881316408,Medium
CUST0692,39,Swiggy,Occasionally,Beverages,Evening,Fast,4.4903938843802855,UPI,Yes,3.786886990334431,Medium
CUST0693,38,Uber Eats,Weekly,Healthy Food,Morning,Fast,1.991325775602339,Debit Card,No,4.516620067615131,Medium
CUST0694,52,Swiggy,Occasionally,Fast Food,Afternoon,Fast,2.7369948798259207,Cash on Delivery,Yes,4.162587508940568,Medium
CUST0695,23,Swiggy,Weekly,Fast Food,Night,Slow,1.8896264401621408,UPI,Yes,2.8217639477198646,Small
CUST0696,26,Swiggy,Monthly,Desserts,Morning,Slow,4.709918725245345,Credit Card,No,3.831016085165118,Large
CUST0697,27,Zomato,Weekly,Healthy Food,Morning,Medium,4.785009418397239,Credit Card,No,3.1002928095708673,Medium
CUST0698,32,Zomato,Monthly,Healthy Food,Afternoon,Slow,4.65501888315978,Credit Card,No,2.213640685453268,Medium
CUST0699,42,Zomato,Daily,Beverages,Night,Slow,4.59300717726581,Credit Card,Yes,1.8813453106988574,Large
CUST0700,62,Uber Eats,Occasionally,Desserts,Night,Slow,2.6710874134356986,Cash on Delivery,No,3.833018817559321,Small
CUST0701,27,Uber Eats,Monthly,Desserts,Morning,Fast,1.1768967819231353,Cash on Delivery,Yes,3.208603683683377,Medium
CUST0702,63,Swiggy,Daily,Desserts,Morning,Slow,4.965094014127631,Credit Card,Yes,1.6844363875368074,Medium
CUST0703,31,Zomato,Weekly,Healthy Food,Evening,Fast,3.9339052071752065,Cash on Delivery,No,1.1824498633612928,Large
CUST0704,22,Zomato,Daily,Fast Food,Afternoon,Fast,3.0168653140551016,UPI,Yes,1.9528670993996649,Medium
CUST0705,44,Uber Eats,Monthly,Fast Food,Evening,Slow,2.702790574166826,UPI,Yes,1.1563627016429705,Medium
CUST0706,44,Uber Eats,Occasionally,Beverages,Morning,Fast,2.5772806250831284,UPI,No,1.592557905377328,Large
CUST0707,39,Zomato,Daily,Beverages,Morning,Medium,4.238866084754989,Credit Card,No,4.534409888915912,Small
CUST0708,52,Zomato,Daily,Healthy Food,Night,Fast,3.78661402527366,Credit Card,No,4.708991829543454,Medium
CUST0709,47,Uber Eats,Weekly,Fast Food,Night,Slow,1.391996814383309,Credit Card,No,2.081739421885694,Large
CUST0710,44,Uber Eats,Weekly,Desserts,Evening,Medium,2.9811401736888734,Cash on Delivery,Yes,4.1624852732276905,Small
CUST0711,21,Zomato,Occasionally,Fast Food,Morning,Fast,1.332366095736234,Debit Card,No,3.5696524971730605,Small
CUST0712,31,Swiggy,Weekly,Beverages,Afternoon,Slow,4.012314767015665,Debit Card,Yes,1.9960322972993927,Small
CUST0713,44,Swiggy,Monthly,Fast Food,Night,Slow,3.7726393560107434,Cash on Delivery,Yes,4.293641066848409,Small
CUST0714,42,Swiggy,Monthly,Desserts,Night,Medium,2.626472322640833,Credit Card,No,3.138379696493889,Small
CUST0715,55,Swiggy,Daily,Beverages,Morning,Slow,1.8720259407970903,Credit Card,Yes,1.0055998459054676,Small
CUST0716,62,Zomato,Weekly,Healthy Food,Afternoon,Slow,2.4336227266726023,Cash on Delivery,Yes,2.3898475954736136,Small
CUST0717,19,Swiggy,Weekly,Fast Food,Evening,Medium,1.9562495841872747,UPI,No,3.420638143188316,Medium
CUST0718,54,Swiggy,Daily,Fast Food,Afternoon,Fast,4.995806637130067,UPI,No,2.476440647976454,Large
CUST0719,42,Uber Eats,Occasionally,Healthy Food,Morning,Medium,1.063720657819001,Cash on Delivery,No,1.332984624696607,Large
CUST0720,48,Swiggy,Weekly,Healthy Food,Afternoon,Medium,3.676142433429855,Cash on Delivery,No,3.8218468691106553,Medium
CUST0721,18,Uber Eats,Weekly,Desserts,Afternoon,Medium,1.6472113342077876,UPI,Yes,3.197100289584344,Small
CUST0722,40,Uber Eats,Occasionally,Fast Food,Morning,Fast,2.8371313469982775,UPI,Yes,3.888318363833773,Small
CUST0723,37,Zomato,Weekly,Beverages,Evening,Fast,3.2815231903578845,Debit Card,Yes,2.633371528933518,Small
CUST0724,42,Zomato,Monthly,Fast Food,Afternoon,Fast,3.3346404440526207,Debit Card,No,3.4459281353621285,Small
CUST0725,44,Zomato,Monthly,Desserts,Morning,Fast,4.905683113778853,Debit Card,Yes,2.298540561952033,Large
CUST0726,52,Zomato,Occasionally,Beverages,Afternoon,Fast,2.855042569990009,Credit Card,No,1.2290537245856314,Medium
CUST0727,65,Uber Eats,Occasionally,Beverages,Morning,Medium,1.5544956587016294,UPI,No,4.263688624215369,Large
CUST0728,65,Zomato,Monthly,Beverages,Evening,Fast,3.812539559762489,Credit Card,Yes,4.295727144345139,Small
CUST0729,52,Uber Eats,Monthly,Desserts,Night,Medium,1.7397829529600948,Cash on Delivery,Yes,1.8771183708452184,Large
CUST0730,56,Zomato,Monthly,Fast Food,Evening,Medium,4.486207198215141,Credit Card,Yes,4.860909857740694,Small
CUST0731,32,Swiggy,Monthly,Beverages,Night,Fast,3.5072438259212904,Credit Card,Yes,1.7069409565921783,Medium
CUST0732,49,Swiggy,Occasionally,Healthy Food,Night,Slow,3.8156082520902843,Cash on Delivery,Yes,4.886418819893553,Small
CUST0733,32,Uber Eats,Occasionally,Desserts,Afternoon,Slow,1.005454595696409,Credit Card,No,3.1495547788535827,Small
CUST0734,35,Swiggy,Daily,Beverages,Morning,Fast,3.5092200955956754,Credit Card,Yes,4.915049548983035,Small
CUST0735,45,Swiggy,Occasionally,Desserts,Morning,Fast,2.539517071647478,Debit Card,No,4.112743971914556,Medium
CUST0736,49,Uber Eats,Monthly,Healthy Food,Morning,Fast,3.7630025545628705,Cash on Delivery,Yes,4.122052746512329,Small
CUST0737,19,Swiggy,Weekly,Beverages,Evening,Fast,3.1236813078139476,Cash on Delivery,Yes,1.4257709301293549,Medium
CUST0738,42,Swiggy,Monthly,Fast Food,Evening,Medium,2.186359924849935,Cash on Delivery,Yes,3.983079155925375,Medium
CUST0739,39,Swiggy,Monthly,Desserts,Evening,Slow,4.011552043848913,Cash on Delivery,No,2.527923910190353,Large
CUST0740,60,Zomato,Occasionally,Beverages,Evening,Medium,3.792219935241207,UPI,Yes,3.6152988748951302,Large
CUST0741,61,Uber Eats,Daily,Beverages,Afternoon,Slow,3.450004951430413,UPI,No,4.4801031537720455,Medium
CUST0742,43,Zomato,Weekly,Desserts,Afternoon,Medium,3.3009174702906234,Cash on Delivery,No,3.537222164998701,Medium
CUST0743,64,Swiggy,Weekly,Healthy Food,Night,Medium,1.828585707774515,UPI,Yes,3.203511214439839,Large
CUST0744,28,Swiggy,Daily,Desserts,Night,Fast,3.73866072538373,Credit Card,Yes,4.267388118570592,Small
CUST0745,47,Zomato,Monthly,Fast Food,Morning,Medium,3.4818208480133785,Debit Card,Yes,1.8825561500866121,Small
CUST0746,26,Swiggy,Occasionally,Healthy Food,Evening,Medium,2.34277870463612,Debit Card,Yes,2.0751740099167413,Large
CUST0747,57,Uber Eats,Monthly,Fast Food,Afternoon,Fast,4.728973062479843,Credit Card,No,3.326655198031683,Medium
CUST0748,52,Uber Eats,Weekly,Fast Food,Night,Slow,3.0589459224141304,Debit Card,Yes,4.2309318440622485,Small
CUST0749,19,Uber Eats,Weekly,Desserts,Morning,Slow,4.640016456683068,Credit Card,Yes,4.011590790613395,Small
CUST0750,43,Swiggy,Monthly,Beverages,Morning,Medium,2.4559620883458226,Credit Card,No,1.6225659086124868,Medium
CUST0751,55,Uber Eats,Weekly,Healthy Food,Evening,Slow,1.2062503132512132,Debit Card,No,1.926892570549604,Small
CUST0752,54,Uber Eats,Occasionally,Fast Food,Evening,Medium,2.531819980311121,Credit Card,No,3.9051444957823622,Large
CUST0753,60,Swiggy,Weekly,Beverages,Morning,Medium,2.861411500547333,Debit Card,Yes,2.474560026774829,Medium
CUST0754,19,Zomato,Occasionally,Beverages,Evening,Slow,1.1634973396531088,Cash on Delivery,Yes,4.60867257353684,Large
CUST0755,23,Zomato,Monthly,Beverages,Evening,Slow,2.4657319836398184,Debit Card,Yes,1.3747642486083858,Medium
CUST0756,59,Swiggy,Monthly,Healthy Food,Night,Slow,3.5926906334993376,Debit Card,No,1.726054175477925,Large
CUST0757,45,Uber Eats,Occasionally,Beverages,Night,Slow,3.819494636863646,Cash on Delivery,Yes,1.7401120905756349,Small
CUST0758,26,Zomato,Occasionally,Desserts,Night,Slow,3.2430328342120984,Debit Card,Yes,4.449408685449081,Large
CUST0759,47,Zomato,Occasionally,Fast Food,Afternoon,Slow,4.094302034518497,Credit Card,No,1.755439685870945,Large
CUST0760,29,Zomato,Weekly,Beverages,Evening,Slow,1.5536232287064675,UPI,Yes,2.9620735330389456,Small
CUST0761,21,Swiggy,Monthly,Fast Food,Night,Slow,2.3397187065670697,Cash on Delivery,Yes,3.917919968974788,Large
CUST0762,34,Zomato,Weekly,Healthy Food,Night,Fast,3.1585353050696154,Debit Card,Yes,3.5902570868147685,Medium
CUST0763,42,Zomato,Weekly,Fast Food,Morning,Slow,3.596153601363106,Cash on Delivery,Yes,1.0841892156052655,Large
CUST0764,38,Swiggy,Occasionally,Beverages,Night,Fast,3.949520258282063,Cash on Delivery,No,1.6516745950357032,Medium
CUST0765,31,Swiggy,Weekly,Healthy Food,Morning,Medium,4.009108560684901,Credit Card,Yes,1.7109370773285386,Medium
CUST0766,47,Swiggy,Daily,Healthy Food,Evening,Medium,4.484525530311576,Credit Card,Yes,2.5767893400003556,Medium
CUST0767,38,Zomato,Daily,Healthy Food,Morning,Fast,3.8113744619427314,Debit Card,No,3.43128830754304,Large
CUST0768,39,Zomato,Daily,Healthy Food,Night,Fast,4.01269399359872,Debit Card,Yes,1.277816478715013,Medium
CUST0769,42,Swiggy,Daily,Healthy Food,Afternoon,Slow,4.043543613715089,Cash on Delivery,Yes,1.2881947584865996,Small
CUST0770,35,Uber Eats,Daily,Fast Food,Afternoon,Slow,2.2818552658769984,Cash on Delivery,Yes,1.9810153381533668,Small
CUST0771,44,Swiggy,Occasionally,Beverages,Evening,Medium,4.591732152323658,Cash on Delivery,Yes,4.63652421966549,Medium
CUST0772,34,Zomato,Weekly,Fast Food,Night,Slow,3.0142638886042454,Credit Card,Yes,4.881541860178241,Medium
CUST0773,23,Zomato,Weekly,Beverages,Evening,Fast,2.6917165004356303,Cash on Delivery,Yes,1.400935194620696,Large
CUST0774,48,Swiggy,Daily,Healthy Food,Morning,Slow,1.2178399879744402,Debit Card,Yes,3.1071141999152685,Small
CUST0775,19,Uber Eats,Weekly,Healthy Food,Evening,Medium,2.491255114830332,Debit Card,No,3.907058499766713,Medium
CUST0776,65,Uber Eats,Daily,Desserts,Afternoon,Slow,2.809642597622481,UPI,Yes,4.231970906608955,Large
CUST0777,52,Zomato,Weekly,Desserts,Evening,Slow,3.0058003820980366,Cash on Delivery,No,3.4131740659394842,Small
CUST0778,21,Uber Eats,Occasionally,Fast Food,Morning,Fast,4.318239305100126,Credit Card,No,2.511500519036965,Large
CUST0779,40,Uber Eats,Monthly,Fast Food,Night,Fast,2.880655399257698,UPI,Yes,1.0828636619459244,Large
CUST0780,32,Uber Eats,Daily,Beverages,Evening,Medium,3.127617915818342,Credit Card,Yes,4.3062489930853864,Large
CUST0781,59,Swiggy,Occasionally,Beverages,Morning,Medium,4.301516071941121,Credit Card,No,4.053783024266872,Small
CUST0782,22,Zomato,Occasionally,Desserts,Afternoon,Medium,4.597804793484936,Cash on Delivery,No,3.577928451737098,Large
CUST0783,59,Swiggy,Daily,Desserts,Night,Medium,2.8079135304972906,Cash on Delivery,Yes,1.1749601701551389,Small
CUST0784,20,Uber Eats,Daily,Beverages,Evening,Medium,2.4725834071607546,Cash on Delivery,Yes,1.9933717778360136,Small
CUST0785,19,Zomato,Occasionally,Fast Food,Evening,Medium,3.6932259185721072,UPI,Yes,1.3343821843760155,Medium
CUST0786,33,Swiggy,Daily,Beverages,Afternoon,Fast,3.772892350220557,Credit Card,Yes,1.5705424230873102,Small
CUST0787,30,Zomato,Daily,Fast Food,Evening,Medium,4.9123377782367434,Cash on Delivery,No,3.5095375060927028,Small
CUST0788,19,Swiggy,Monthly,Beverages,Afternoon,Medium,4.5325213094242685,Cash on Delivery,No,1.0539876160740977,Small
CUST0789,57,Zomato,Monthly,Healthy Food,Afternoon,Slow,1.7534143296451332,Cash on Delivery,Yes,4.865443051141386,Large
CUST0790,27,Swiggy,Daily,Healthy Food,Night,Fast,4.5359159248433745,Cash on Delivery,Yes,4.830470764388463,Small
CUST0791,33,Uber Eats,Occasionally,Fast Food,Afternoon,Slow,1.3492350006154297,Debit Card,No,1.425355778407161,Medium
CUST0792,26,Swiggy,Weekly,Fast Food,Afternoon,Slow,2.5627300112827376,Credit Card,No,3.9445260410980985,Medium
CUST0793,48,Uber Eats,Daily,Fast Food,Afternoon,Fast,1.715247282039305,Credit Card,Yes,2.353559668443209,Small
CUST0794,60,Swiggy,Daily,Desserts,Evening,Medium,4.83302602042636,Cash on Delivery,No,3.829823019652521,Medium
CUST0795,25,Uber Eats,Weekly,Desserts,Afternoon,Slow,1.3077892395664725,UPI,Yes,1.8092865687379267,Small
CUST0796,54,Uber Eats,Weekly,Beverages,Afternoon,Medium,1.6590648673755743,Credit Card,No,2.921701722135298,Medium
CUST0797,31,Swiggy,Weekly,Desserts,Afternoon,Fast,1.4480983226621778,UPI,Yes,3.251404937874981,Small
CUST0798,47,Swiggy,Monthly,Beverages,Afternoon,Slow,1.5918161718943336,Cash on Delivery,Yes,2.777304792865065,Large
CUST0799,62,Zomato,Monthly,Beverages,Evening,Slow,1.601992275565658,Cash on Delivery,No,1.6525777669961745,Large
CUST0800,34,Swiggy,Monthly,Beverages,Afternoon,Fast,1.8170246339049227,Credit Card,No,2.3270252787741534,Large
CUST0801,41,Zomato,Occasionally,Fast Food,Morning,Fast,4.80841906748045,Cash on Delivery,Yes,1.618053294533755,Medium
CUST0802,28,Swiggy,Daily,Healthy Food,Morning,Slow,1.0907610742202234,UPI,Yes,1.2235020263053902,Medium
CUST0803,56,Zomato,Monthly,Desserts,Morning,Slow,2.6661466351024687,Cash on Delivery,Yes,3.7681647916870307,Large
CUST0804,56,Uber Eats,Occasionally,Beverages,Night,Slow,3.7296134990881367,Cash on Delivery,No,3.5099434120539694,Medium
CUST0805,65,Swiggy,Occasionally,Healthy Food,Morning,Fast,4.726885888934951,Credit Card,No,1.492302060759303,Large
CUST0806,63,Uber Eats,Weekly,Beverages,Morning,Medium,2.8956196709483932,Debit Card,No,4.299699605838235,Small
CUST0807,25,Swiggy,Weekly,Fast Food,Night,Medium,2.6805198920923483,UPI,Yes,1.4112612469387678,Large
CUST0808,28,Zomato,Monthly,Beverages,Evening,Medium,3.9508369757141004,Debit Card,Yes,2.18695396490592,Small
CUST0809,37,Swiggy,Daily,Desserts,Evening,Medium,1.0859291938399314,Cash on Delivery,No,3.046169665052201,Small
CUST0810,24,Zomato,Daily,Healthy Food,Night,Fast,1.7562426347419473,UPI,Yes,4.345933539130827,Small
CUST0811,55,Zomato,Daily,Fast Food,Evening,Fast,1.0881464741168525,Cash on Delivery,No,1.5673401058080914,Medium
CUST0812,19,Swiggy,Occasionally,Beverages,Night,Medium,4.207956410417797,Debit Card,No,4.648667848834775,Medium
CUST0813,37,Uber Eats,Occasionally,Desserts,Afternoon,Slow,4.339790074451229,Debit Card,Yes,1.0960034795604687,Medium
CUST0814,54,Swiggy,Occasionally,Desserts,Evening,Slow,3.0784819318256385,UPI,No,2.7085417325908856,Large
CUST0815,61,Uber Eats,Occasionally,Fast Food,Night,Fast,2.3435094777253784,Cash on Delivery,Yes,1.5895060406121582,Large
CUST0816,42,Zomato,Daily,Desserts,Afternoon,Medium,3.3148184222815176,Debit Card,No,3.6214583899630965,Small
CUST0817,43,Swiggy,Daily,Desserts,Afternoon,Fast,3.623042006672955,UPI,No,1.9035375690964136,Medium
CUST0818,63,Swiggy,Weekly,Desserts,Morning,Medium,4.14729745168407,Cash on Delivery,Yes,4.515960415733382,Small
CUST0819,30,Uber Eats,Daily,Desserts,Night,Medium,2.9445935664581433,Cash on Delivery,No,2.5389752294649566,Small
CUST0820,22,Swiggy,Occasionally,Beverages,Night,Slow,3.6634213834066265,UPI,Yes,4.536895654048061,Medium
CUST0821,55,Zomato,Occasionally,Fast Food,Morning,Slow,3.1206649196716505,Cash on Delivery,No,4.291139480519732,Medium
CUST0822,62,Swiggy,Monthly,Healthy Food,Evening,Slow,3.193874849237689,Debit Card,No,1.449634685868638,Small
CUST0823,58,Zomato,Daily,Healthy Food,Night,Fast,2.832028368237088,Debit Card,Yes,1.678236245833875,Large
CUST0824,33,Zomato,Daily,Desserts,Afternoon,Slow,3.269006643651552,UPI,Yes,1.4405426151908176,Medium
CUST0825,24,Uber Eats,Weekly,Beverages,Night,Slow,4.593127691428311,Credit Card,Yes,1.4069450186630035,Large
CUST0826,62,Uber Eats,Weekly,Desserts,Morning,Fast,2.2259800187270975,Cash on Delivery,Yes,4.823396273905464,Large
CUST0827,37,Zomato,Occasionally,Desserts,Night,Fast,4.1570708233120275,Debit Card,Yes,2.4292316161480527,Small
CUST0828,61,Uber Eats,Monthly,Beverages,Evening,Fast,1.9071277524305317,Debit Card,No,3.4627870718754763,Small
CUST0829,56,Uber Eats,Daily,Fast Food,Morning,Slow,2.487609266362311,Debit Card,Yes,1.4734038818029611,Medium
CUST0830,25,Zomato,Daily,Healthy Food,Morning,Medium,2.15258517175167,Debit Card,No,4.6932784296483465,Small
CUST0831,54,Swiggy,Monthly,Beverages,Afternoon,Slow,4.382054836968152,Cash on Delivery,Yes,4.679494413280615,Large
CUST0832,20,Swiggy,Daily,Healthy Food,Night,Medium,1.5933533416128425,Credit Card,Yes,4.58234596381625,Small
CUST0833,40,Uber Eats,Weekly,Beverages,Morning,Fast,2.1375281350590742,Cash on Delivery,Yes,3.4180255279273677,Small
CUST0834,52,Uber Eats,Monthly,Beverages,Evening,Slow,4.824855421971174,Cash on Delivery,Yes,1.7122711070963264,Small
CUST0835,45,Zomato,Daily,Desserts,Evening,Slow,3.4745209194460998,UPI,No,3.121922562564732,Medium
CUST0836,60,Zomato,Weekly,Fast Food,Evening,Medium,1.6431595299187949,Debit Card,No,3.398445939462348,Small
CUST0837,41,Zomato,Weekly,Healthy Food,Afternoon,Slow,3.141266741908985,Debit Card,No,3.717733246840374,Medium
CUST0838,22,Zomato,Occasionally,Fast Food,Evening,Slow,1.729122041857424,Credit Card,Yes,1.600880142841266,Small
CUST0839,50,Swiggy,Daily,Desserts,Afternoon,Slow,1.7014373791018627,Credit Card,Yes,3.669093539928219,Medium
CUST0840,59,Zomato,Monthly,Beverages,Evening,Fast,3.8324446288603324,UPI,No,2.2062550671326595,Large
CUST0841,39,Zomato,Weekly,Healthy Food,Night,Medium,4.618844588588356,UPI,Yes,4.27025017997639,Large
CUST0842,18,Uber Eats,Weekly,Fast Food,Evening,Slow,4.177829121157074,UPI,Yes,2.3935427330554178,Medium
CUST0843,44,Zomato,Occasionally,Healthy Food,Evening,Medium,1.6450188528867162,Debit Card,Yes,1.41569025132338,Medium
CUST0844,49,Uber Eats,Monthly,Healthy Food,Afternoon,Fast,1.4676693392143085,Debit Card,No,4.664937421657168,Medium
CUST0845,24,Zomato,Occasionally,Healthy Food,Night,Fast,4.975092152256543,Credit Card,No,3.6469268610808996,Small
CUST0846,45,Zomato,Weekly,Fast Food,Night,Medium,3.298100683882043,Credit Card,Yes,4.7315273364007755,Large
CUST0847,41,Uber Eats,Daily,Healthy Food,Afternoon,Slow,2.763554551017499,UPI,No,4.24287765940978,Small
CUST0848,58,Swiggy,Monthly,Fast Food,Night,Slow,2.4786885733752424,Cash on Delivery,No,3.8452267288769346,Medium
CUST0849,47,Swiggy,Daily,Beverages,Evening,Fast,1.8206214476372966,Credit Card,Yes,1.3054779705064332,Medium
CUST0850,63,Uber Eats,Daily,Fast Food,Evening,Fast,3.8285375247803057,Debit Card,No,1.0087150592122662,Small
CUST0851,27,Uber Eats,Occasionally,Desserts,Night,Fast,3.6622131263298914,Credit Card,No,4.73237979346661,Small
CUST0852,45,Swiggy,Weekly,Healthy Food,Evening,Fast,4.912090252156466,Debit Card,Yes,1.5945717924172889,Medium
CUST0853,29,Uber Eats,Daily,Desserts,Night,Slow,1.5917768589530863,Cash on Delivery,Yes,3.6234164877709474,Large
CUST0854,64,Uber Eats,Monthly,Desserts,Afternoon,Fast,2.7937163871486956,UPI,No,2.2810240133935267,Medium
CUST0855,51,Uber Eats,Occasionally,Beverages,Afternoon,Medium,4.901862715560126,UPI,No,2.5623982979862507,Large
CUST0856,59,Uber Eats,Monthly,Beverages,Afternoon,Medium,3.134571829484694,UPI,Yes,3.8853738545432903,Medium
CUST0857,35,Uber Eats,Daily,Fast Food,Morning,Medium,1.4859600937495818,Credit Card,Yes,4.142184376011468,Small
CUST0858,57,Swiggy,Monthly,Fast Food,Evening,Slow,1.0997008205819823,UPI,Yes,2.9137280528142977,Medium
CUST0859,52,Uber Eats,Occasionally,Healthy Food,Afternoon,Medium,4.724275663477686,Debit Card,Yes,1.269254538809181,Medium
CUST0860,48,Swiggy,Occasionally,Desserts,Night,Medium,4.074072663348433,Credit Card,Yes,3.311371517999564,Medium
CUST0861,47,Zomato,Weekly,Beverages,Night,Slow,4.79115621620538,Credit Card,No,4.83834125777208,Small
CUST0862,45,Swiggy,Monthly,Beverages,Afternoon,Fast,4.7112451589172455,Cash on Delivery,No,2.1139045698841756,Small
CUST0863,64,Zomato,Occasionally,Healthy Food,Afternoon,Fast,1.6242130698053328,Cash on Delivery,Yes,1.361788073869151,Large
CUST0864,55,Swiggy,Occasionally,Beverages,Afternoon,Fast,4.880600653245896,Credit Card,No,4.979086730704777,Medium
CUST0865,35,Swiggy,Weekly,Desserts,Night,Fast,3.1845823519110987,Credit Card,Yes,1.7274893452982725,Large
CUST0866,38,Uber Eats,Occasionally,Desserts,Morning,Fast,3.0296361247086714,Credit Card,Yes,2.540069590586685,Medium
CUST0867,33,Swiggy,Daily,Healthy Food,Afternoon,Slow,3.5889758081868695,Credit Card,No,2.2772631196441195,Small
CUST0868,23,Swiggy,Monthly,Desserts,Night,Medium,2.1822274766537744,Credit Card,Yes,2.6953282797720592,Medium
CUST0869,35,Uber Eats,Weekly,Fast Food,Night,Fast,4.583909818226909,Debit Card,Yes,3.773683338548209,Small
CUST0870,46,Zomato,Daily,Desserts,Afternoon,Medium,4.878422228813455,Credit Card,Yes,2.6557773829025955,Medium
CUST0871,33,Swiggy,Daily,Fast Food,Evening,Medium,4.01664662303596,Debit Card,Yes,4.174006361860162,Small
CUST0872,47,Uber Eats,Monthly,Beverages,Night,Medium,4.976262944153773,UPI,Yes,2.333860580272116,Large
CUST0873,54,Zomato,Weekly,Fast Food,Evening,Slow,3.6675509258235532,Debit Card,Yes,4.208563713551469,Medium
CUST0874,57,Swiggy,Occasionally,Healthy Food,Evening,Fast,4.1983046998152584,UPI,Yes,3.615816888857034,Large
CUST0875,60,Swiggy,Weekly,Healthy Food,Morning,Slow,3.9141751500034565,Cash on Delivery,Yes,1.9836324865575197,Large
CUST0876,42,Swiggy,Occasionally,Healthy Food,Night,Medium,4.6891684067876795,Cash on Delivery,Yes,2.6746385261219516,Medium
CUST0877,39,Zomato,Monthly,Healthy Food,Morning,Fast,2.3547377195700103,Credit Card,Yes,2.988409177623607,Large
CUST0878,19,Zomato,Monthly,Healthy Food,Afternoon,Fast,1.4492624918115293,Debit Card,Yes,3.1350825873792587,Medium
CUST0879,49,Swiggy,Daily,Desserts,Morning,Slow,2.9159249335579416,UPI,No,3.129897729641573,Small
CUST0880,38,Swiggy,Daily,Beverages,Afternoon,Slow,1.1603236537999893,UPI,No,4.285616792145804,Large
CUST0881,29,Zomato,Daily,Fast Food,Evening,Medium,3.712033347814083,Debit Card,No,2.538509013760618,Small
CUST0882,49,Uber Eats,Monthly,Fast Food,Night,Medium,1.4675043913150487,Credit Card,Yes,3.323855749217303,Large
